rank,name,elo,bestWin,bestWinElo,GCs
840,Crown Point Majestics / Omaha Northwest High School,1329,N/A,-1,0
841,Momentum / Lincoln High School,1329,Encore / Waverly High School,1405,0
842,the Collective / Anderson Prep Academy,1328,N/A,-1,0
843,Vocal Gold / Southeast Polk High School,1327,N/A,-1,0
844,Uncaged On Stage / Hastings High School,1326,N/A,-1,0
845,Noteables / Kewaskum High School,1325,N/A,-1,0
846,Vocal Intensity / Robert C. Byrd High School,1325,Soaring Sensations / Urbana High School,1500,0
847,Sixteenth Street Singers / Denison High School,1325,N/A,-1,0
848,EagleRock! / Keota High School,1325,N/A,-1,0
849,She-Notes / Olentangy High School,1325,N/A,-1,0
850,Stage One / Millard South High School,1324,N/A,-1,0
851,Celebration / Cedar Rapids Washington High School,1322,N/A,-1,0
852,Hi-Style / Linn-Mar High School,1322,N/A,-1,0
853,New Dimension / Kimball Jr/Sr High School,1322,N/A,-1,0
854,Corporation / Lewis Central High School,1321,N/A,-1,0
855,Flight / Spring Mills High School,1321,N/A,-1,0
856,Sound Elegance / Platte County High School,1321,N/A,-1,0
857,Dukes and Duchesses / York High School,1321,Encore / Waverly High School,1405,0
858,Singsation / Wapakoneta High School,1321,N/A,-1,0
859,Hilltop Harmony / Pleasant Hill High School,1320,N/A,-1,0
860,Jive / Bloomington Jefferson High School,1319,N/A,-1,0
861,Soaring Sensations / Urbana High School,1319,N/A,-1,0
862,Vocal Elegance / Hamilton High School,1319,N/A,-1,0
863,Vocal Motion / Wawasee High School,1319,N/A,-1,0
864,New Era / Churubusco Jr/Sr High School,1318,Northern Lights / Northridge High School,1335,0
865,First Edition / Hudson High School,1318,N/A,-1,0
866,Synergy / Shelbyville High School,1317,N/A,-1,0
867,Patriot Singers / East Newton High School,1317,N/A,-1,0
868,City Heat / Columbia City High School,1317,Innovation / New Prairie High School,1347,0
869,Sound Wave / Twin Lakes High School,1316,N/A,-1,0
870,High Definition / Tallmadge High School,1316,N/A,-1,0
871,Harmony / Gering High School,1315,N/A,-1,0
872,Showstoppers / Norfolk Senior High School,1315,N/A,-1,0
873,Testostertones / Totino-Grace High School,1314,N/A,-1,0
874,Starliters / Anderson High School,1314,N/A,-1,0
875,Salt Co. / Des Moines Christian School,1314,N/A,-1,0
876,Rendezvous / Preble High School,1314,N/A,-1,0
877,Old Abe Show Choir / Memorial High School,1313,N/A,-1,0
878,Center Stage / Preble High School,1312,N/A,-1,0
879,North Stars / Columbus North High School,1312,N/A,-1,0
880,Spectrum / Maryville High School,1312,N/A,-1,0
881,Treble Effects / Nevada High School,1311,N/A,-1,0
882,The Coalition / Colby High School,1310,N/A,-1,0
883,Legacy / Sumrall High School,1309,N/A,-1,0
884,La Voce Ballo / Bemidji High School,1309,N/A,-1,0
885,Singers / Seward High School,1307,N/A,-1,0
886,Singers Xtreme / Marion Harding High School,1306,N/A,-1,0
887,Capital Harmony / Sioux Falls Roosevelt High School,1305,N/A,-1,0
888,Purple Pizzazz / Middletown High School,1305,N/A,-1,0
889,Blue Vibrations / Davenport Central High School,1304,N/A,-1,0
890,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1304,N/A,-1,0
891,Swingsations / Carroll High School,1303,N/A,-1,0
892,Nova / Alan B. Shepard High School,1303,N/A,-1,0
893,Limited Edition / Mayfield High School,1302,N/A,-1,0
894,Crimson & Black / Fort Madison High School,1302,N/A,-1,0
895,Pandemonious / Bay Port High School,1301,N/A,-1,0
896,Noteables / Pekin Community High School,1300,N/A,-1,0
897,Illusions / Huntington High School,1300,N/A,-1,0
898,Elite / Boaz High School,1299,N/A,-1,0
899,Hi Fidelity / El Paso-Gridley High School,1299,N/A,-1,0
900,SouthSide Sensation / South St. Paul Secondary,1297,N/A,-1,0
901,Pizazz / Parkview High School,1297,N/A,-1,0
902,Karisma Singers / Kokomo High School,1297,N/A,-1,0
903,Prismatic Sensations / Groton High School,1297,N/A,-1,0
904,Unlimited / Paxton-Buckley-Loda High School,1296,N/A,-1,0
905,Octave Above / Milton High School,1296,N/A,-1,0
906,B*JAZZled / Burlington High School,1296,N/A,-1,0
907,Take II / Bellevue East High School,1296,N/A,-1,0
908,Visual Volume / Poca High School,1294,N/A,-1,0
909,Singsations / West Salem High School,1294,N/A,-1,0
910,Southside Sensation / South St. Paul Secondary,1293,N/A,-1,0
911,New Edition / Edgewood High School,1293,N/A,-1,0
912,Nexus / North Polk High School,1292,N/A,-1,0
913,Momentum / Plymouth High School,1290,N/A,-1,0
914,Rhapsody / Aurora High School,1290,N/A,-1,0
915,Golden Blues / Lexington High School,1289,N/A,-1,0
916,The Association / Van Buren High School,1289,N/A,-1,0
917,Act II / Neenah High School,1289,N/A,-1,0
918,Dimensions / Austin High School,1286,N/A,-1,0
919,Encore / Waverly High School,1286,N/A,-1,0
920,Vivace / West Salem High School,1285,N/A,-1,0
921,Saintsations / St. Thomas Aquinas High School,1285,N/A,-1,0
922,Sound Attraction / Williamsburg Jr/Sr High School,1284,N/A,-1,0
923,A New Vision / East Noble High School,1284,N/A,-1,0
924,Knight Vision / Crestview High School,1283,N/A,-1,0
925,Innergy / Pisgah Jr/Sr High School,1282,N/A,-1,0
926,Varsity Singers / Ada High School,1282,Visual Volume / Poca High School,1397,0
927,Vocal Motion / Lakeland High School,1281,N/A,-1,0
928,Sapphire and Ice / Plattsmouth High School,1281,N/A,-1,0
929,Explosion! / Omaha North High School,1280,N/A,-1,0
930,Cavaliers / Crete-Monee High School,1279,N/A,-1,0
931,Rhythm In Red / Cabell Midland High School,1276,N/A,-1,0
932,Ovation / Cedar Rapids Jefferson High School,1275,N/A,-1,0
933,Center Stage / Columbus East High School,1275,N/A,-1,0
934,Show Choir / Boyden-Hull High School,1275,N/A,-1,0
935,Soundwaves / Hinton Community School,1273,N/A,-1,0
936,Powerhouse / Pleasant Hill High School,1269,N/A,-1,0
937,RUSH / Ralston High School,1268,N/A,-1,0
938,Melodic Fusion / Riverside High School,1268,N/A,-1,0
939,Music Company / River Valley High School,1268,N/A,-1,0
940,Swingsingers / Batavia High School,1267,N/A,-1,0
941,Northern Lights / Northridge High School,1266,N/A,-1,0
942,Lights Cameron, Action! / Cameron High School,1266,N/A,-1,0
943,Jefferson Edition / Council Bluffs Jefferson High School,1265,N/A,-1,0
944,Encore / Garrett High School,1264,Nova / Alan B. Shepard High School,1373,0
945,Bravo / Pella High School,1264,N/A,-1,0
946,Guys and Dolls / Brodhead High School,1263,N/A,-1,0
947,Legacy / MFL MarMac High School,1263,N/A,-1,0
948,Scarlet Singers / Des Moines East High School,1263,N/A,-1,0
949,Chi-Hi Harmonics / Chippewa Falls High School,1259,N/A,-1,0
950,MoShow / Missouri Valley High School,1258,N/A,-1,0
951,CENTRifugAL Force / Central Lee High School,1258,N/A,-1,0
952,Sensations / Sumner-Fredericksburg High School,1258,Swingsations / Carroll High School,1444,0
953,Knight Rhythms / East Noble High School,1257,N/A,-1,0
954,Goldenaires / Decatur Central High School,1256,N/A,-1,0
955,Surround Sound / Bryan High School,1253,N/A,-1,0
956,Summit Street Singers / Center Point-Urbana High School,1252,N/A,-1,0
957,Titan Tempo / Tuscarora High School,1249,N/A,-1,0
958,Lincoln Volume / Council Bluffs Lincoln High School,1247,N/A,-1,0
959,The Silhouettes / Norwood High School,1246,N/A,-1,0
960,State Street Singers / Waseca High School,1245,N/A,-1,0
961,Jubilation Inc. / Benton Community High School,1245,N/A,-1,0
962,IN Session / Springfield High School,1244,N/A,-1,0
963,Innovation / New Prairie High School,1243,N/A,-1,0
964,Magnifique / Bishop Heelan Catholic School,1241,N/A,-1,0
965,Glamorous Edition / Teays Valley High School,1241,N/A,-1,0
966,Top Twenty / Kenton High School,1239,N/A,-1,0
967,Jet Setters / Alliance High School,1239,N/A,-1,0
968,Jazzettes / Indian Creek High School,1235,N/A,-1,0
969,Cardinal Singers / Mayville High School,1235,N/A,-1,0
970,Touch of Class / Sissonville High School,1230,N/A,-1,0
971,Locomotion / Altoona High School,1228,N/A,-1,0
972,Rhapsody in Red / Green Bay East High School,1225,N/A,-1,0
973,Minstrels / Bishop Luers High School,1221,N/A,-1,0
974,Southside Transit / Marshalltown High School,1219,N/A,-1,0
975,Rhythm in Red / Vermillion High School,1208,N/A,-1,0
976,Rhapsody n' Rhythm / McDonald County High School,1207,N/A,-1,0
977,Vocal Dynamics / Clear Creek Amana High School,1205,N/A,-1,0
978,Chorale / South Charleston High School,1203,N/A,-1,0
979,Vocal Locomotion / Van Meter Jr/Sr High School,1198,N/A,-1,0
980,Cloud 9 / Clayton Ridge High School,1198,N/A,-1,0
981,Breaking Cylence / Harlan Community High School,1195,N/A,-1,0
982,Sadie Street Singers / Anamosa High School,1191,N/A,-1,0
983,Northern Stars / Sheridan High School,1185,N/A,-1,0
984,Mustang Express / Strongsville High School,1183,N/A,-1,0
985,Voices Unlimited / West Liberty High School,1163,N/A,-1,0
